Province,AQI,PM2_5,PM10,SO2,NO2,CO,O3,Time

吉林,59.524998,42.619999,61.459999,14.420000,10.020000,0.810000,49.529999,2014-02-13

吉林,101.199997,75.959999,102.589996,20.440001,22.389999,1.190000,40.709999,2014-02-14

吉林,102.737503,77.190002,85.459999,22.010000,18.920000,1.320000,45.529999,2014-02-15

吉林,70.037498,51.029999,56.040001,14.790000,13.650000,0.910000,42.070000,2014-02-16

吉林,50.062500,35.049999,40.680000,10.920000,10.100000,0.790000,45.400002,2014-02-17

吉林,34.357143,24.049999,32.209999,10.930000,11.700000,0.850000,46.320000,2014-02-18

吉林,62.125000,44.700001,51.689999,15.430000,18.400000,1.060000,45.330002,2014-02-19

吉林,63.175003,45.540001,55.860001,11.900000,11.980000,0.870000,56.200001,2014-02-20

吉林,107.299995,80.839996,94.480003,24.430000,26.740000,1.420000,46.270000,2014-02-21

吉林,118.649994,89.919998,126.080002,19.700001,25.450001,1.110000,58.590000,2014-02-22

吉林,108.262497,81.610001,107.480003,14.820000,13.400000,1.400000,69.309998,2014-02-23

吉林,123.149994,93.519997,125.989998,20.379999,16.400000,1.220000,56.240002,2014-02-24

吉林,163.185715,124.230003,153.210007,19.740000,26.090000,1.020000,57.240002,2014-02-25

吉林,223.850006,173.850006,211.149994,21.469999,15.350000,1.360000,43.639999,2014-02-26

吉林,15.910000,11.100000,15.910000,4.500000,3.840000,0.400000,66.230003,2014-02-27

吉林,14.410000,9.520000,14.410000,4.870000,4.350000,0.360000,60.990002,2014-02-28

吉林,30.285715,21.200001,26.110001,9.140000,13.340000,0.600000,50.660000,2014-03-01

吉林,39.814285,27.870001,35.060001,7.900000,12.840000,0.590000,55.189999,2014-03-02

吉林,42.142857,29.500000,32.680000,9.640000,16.799999,0.770000,48.720001,2014-03-03

吉林,42.285713,29.600000,41.400002,10.240000,22.330000,0.710000,46.340000,2014-03-04

吉林,17.842857,12.490000,17.320000,7.490000,5.300000,0.460000,60.970001,2014-03-05

吉林,14.270000,8.960000,14.270000,4.980000,4.340000,0.390000,65.550003,2014-03-06

吉林,18.170000,11.600000,18.170000,6.030000,4.840000,0.340000,60.459999,2014-03-07

吉林,17.910000,11.650000,17.910000,6.180000,4.610000,0.280000,63.419998,2014-03-08

吉林,11.910000,8.070000,11.910000,5.030000,4.280000,0.280000,68.510002,2014-03-09

吉林,32.714287,22.900000,30.590000,9.050000,6.480000,0.390000,59.830002,2014-03-10

吉林,71.762497,52.410000,68.260002,13.810000,14.410000,0.670000,61.680000,2014-03-11

吉林,55.112499,39.090000,39.590000,7.890000,6.930000,0.400000,61.450001,2014-03-12

吉林,41.900002,29.330000,32.639999,7.810000,7.090000,0.400000,56.529999,2014-03-13

吉林,46.514286,32.560001,37.700001,8.550000,8.410000,0.370000,59.299999,2014-03-14

吉林,44.785713,31.350000,38.490002,7.290000,7.200000,0.460000,55.480000,2014-03-15

吉林,52.625000,37.099998,42.389999,7.440000,5.380000,0.540000,54.070000,2014-03-16

吉林,71.237503,51.990002,69.269997,13.130000,10.790000,0.700000,61.540001,2014-03-17

吉林,32.571426,22.799999,24.760000,5.880000,3.540000,0.310000,58.720001,2014-03-18

吉林,25.128572,17.590000,18.389999,6.440000,6.360000,0.310000,52.259998,2014-03-19

吉林,14.600000,10.220000,11.940000,5.590000,4.010000,0.270000,66.070000,2014-03-20

吉林,21.650000,15.020000,21.650000,5.250000,3.550000,0.340000,67.279999,2014-03-21

吉林,33.299999,23.309999,31.030001,8.090000,6.340000,0.410000,54.570000,2014-03-22

吉林,27.350000,18.600000,27.350000,5.790000,4.850000,0.320000,61.020000,2014-03-23

吉林,89.012497,66.209999,108.629997,13.440000,12.090000,0.570000,65.239998,2014-03-24

吉林,51.924999,32.619999,53.849998,8.660000,8.160000,0.400000,59.070000,2014-03-25

吉林,44.509998,31.040001,44.509998,7.320000,9.000000,0.400000,56.869999,2014-03-26

吉林,42.590000,17.420000,42.590000,6.030000,5.750000,0.630000,60.200001,2014-03-27

吉林,24.110001,13.940000,24.110001,6.330000,4.580000,0.290000,58.770000,2014-03-28

吉林,25.139999,14.530000,25.139999,6.390000,7.940000,0.400000,69.510002,2014-03-29

吉林,34.570000,13.120000,34.570000,3.600000,2.980000,0.220000,70.070000,2014-03-30

吉林,16.750000,9.190000,16.750000,4.840000,2.850000,0.350000,65.739998,2014-03-31

吉林,35.560001,20.240000,35.560001,6.730000,7.460000,0.290000,61.049999,2014-04-01

吉林,8.830000,5.330000,8.830000,2.520000,2.520000,0.210000,74.940002,2014-04-02

吉林,5.614286,3.930000,5.220000,1.450000,1.570000,0.210000,70.660004,2014-04-03

吉林,9.014286,6.310000,8.450000,2.110000,1.700000,0.210000,70.459999,2014-04-04

吉林,5.750000,3.760000,5.380000,1.940000,1.950000,0.230000,70.430000,2014-04-05

吉林,25.110001,12.290000,25.110001,3.790000,5.320000,0.300000,56.209999,2014-04-06

吉林,24.770000,17.160000,24.770000,4.330000,5.730000,0.410000,60.500000,2014-04-07

吉林,26.480000,13.500000,26.480000,5.330000,4.760000,0.400000,64.699997,2014-04-08

吉林,17.530001,8.830000,17.530001,3.590000,3.830000,0.290000,69.190002,2014-04-09

吉林,11.370000,7.680000,11.370000,3.240000,2.940000,0.240000,68.849998,2014-04-10

吉林,13.440000,9.360000,13.440000,3.150000,3.030000,0.300000,68.839996,2014-04-11

吉林,30.370001,19.610001,30.370001,8.620000,5.750000,0.460000,71.910004,2014-04-12

吉林,51.264999,28.370001,52.529999,11.490000,6.220000,0.520000,93.790001,2014-04-13

吉林,69.570000,36.580002,89.139999,7.920000,3.800000,0.440000,76.059998,2014-04-14

吉林,24.857141,17.400000,19.910000,1.560000,1.840000,0.190000,78.019997,2014-04-15

吉林,16.379999,9.060000,16.379999,2.870000,3.210000,0.240000,68.169998,2014-04-16

吉林,16.309999,10.400000,16.309999,3.060000,5.350000,0.360000,66.419998,2014-04-17

吉林,16.820000,10.440000,16.820000,4.450000,5.210000,0.310000,69.000000,2014-04-18

吉林,19.129999,12.430000,19.129999,2.960000,5.180000,0.320000,77.120003,2014-04-19

吉林,29.471428,20.629999,24.670000,4.490000,2.750000,0.270000,74.000000,2014-04-20

吉林,27.028572,18.920000,22.170000,3.600000,2.610000,0.300000,72.059998,2014-04-21

吉林,13.800000,9.660000,12.890000,1.790000,2.260000,0.310000,72.320000,2014-04-22

吉林,44.500000,31.150000,42.240002,5.680000,5.300000,0.280000,69.860001,2014-04-23

吉林,89.860001,51.330002,129.720001,17.160000,7.950000,0.950000,88.010002,2014-04-24

吉林,95.934998,62.470001,141.869995,12.450000,5.770000,0.610000,86.830002,2014-04-25

吉林,80.275002,59.220001,82.480003,1.200000,1.300000,0.210000,62.009998,2014-04-26

吉林,42.542858,29.780001,36.430000,2.090000,1.990000,0.210000,56.240002,2014-04-27

吉林,32.414288,22.690001,26.559999,1.450000,1.650000,0.300000,70.000000,2014-04-28

吉林,31.340000,19.450001,31.340000,3.800000,3.000000,0.470000,74.900002,2014-04-29

吉林,56.334999,26.530001,62.669998,6.240000,4.000000,0.280000,77.599998,2014-04-30

吉林,22.430000,12.090000,22.430000,0.950000,1.170000,0.200000,70.129997,2014-05-01

吉林,10.670000,6.570000,10.670000,1.670000,1.590000,0.180000,83.699997,2014-05-02

吉林,8.828571,6.180000,6.860000,1.220000,1.700000,0.200000,82.410004,2014-05-03

吉林,14.257142,9.980000,13.190000,2.180000,2.100000,0.180000,67.400002,2014-05-04

吉林,5.414286,3.790000,4.500000,1.340000,1.340000,0.170000,59.060001,2014-05-05

吉林,10.714286,7.500000,8.560000,1.840000,1.600000,0.180000,59.779999,2014-05-06

吉林,12.785714,8.950000,10.820000,2.550000,2.480000,0.230000,61.410000,2014-05-07

吉林,10.414286,7.290000,9.320000,2.250000,1.950000,0.200000,62.980000,2014-05-08

吉林,7.471428,5.230000,6.440000,1.410000,2.190000,0.230000,67.269997,2014-05-09

吉林,33.529999,21.309999,33.529999,9.370000,5.760000,0.600000,70.510002,2014-05-10

吉林,35.271431,24.690001,30.200001,6.070000,3.120000,0.490000,75.379997,2014-05-11

吉林,36.242859,25.370001,29.330000,6.120000,4.230000,0.500000,68.449997,2014-05-12

吉林,23.142859,16.200001,18.180000,3.690000,2.110000,0.310000,65.180000,2014-05-13

吉林,11.385714,7.970000,8.930000,2.250000,2.100000,0.430000,55.400002,2014-05-14

吉林,15.300000,10.710000,13.190000,3.770000,4.130000,0.410000,49.380001,2014-05-15

吉林,18.885715,13.220000,16.059999,3.300000,2.480000,0.410000,52.340000,2014-05-16

吉林,23.271429,16.290001,18.860001,2.980000,2.860000,0.420000,59.450001,2014-05-17

吉林,17.628572,12.340000,14.690000,2.900000,2.980000,0.570000,58.570000,2014-05-18

吉林,39.157143,27.410000,35.389999,6.440000,8.430000,0.850000,68.000000,2014-05-19

吉林,32.214283,22.549999,27.080000,4.450000,2.640000,0.580000,80.709999,2014-05-20

吉林,22.799999,15.960000,18.469999,3.320000,1.880000,0.530000,70.300003,2014-05-21

吉林,19.328571,13.530000,15.790000,2.580000,1.620000,0.540000,67.440002,2014-05-22

吉林,25.314285,17.719999,23.129999,6.030000,3.880000,0.800000,71.160004,2014-05-23

吉林,20.042856,14.030000,19.840000,4.340000,5.040000,0.690000,66.839996,2014-05-24

吉林,47.128574,32.990002,42.320000,9.950000,6.890000,0.820000,63.490002,2014-05-25

吉林,25.985716,18.190001,25.650000,4.970000,3.040000,0.710000,59.060001,2014-05-26

吉林,13.714286,9.600000,11.950000,2.700000,2.160000,0.540000,60.930000,2014-05-27

吉林,34.514286,24.160000,25.760000,1.020000,1.220000,0.400000,69.959999,2014-05-28

吉林,35.014286,24.510000,26.690001,1.010000,1.520000,0.390000,69.320000,2014-05-29

吉林,18.299999,12.680000,18.299999,2.790000,2.740000,0.640000,73.559998,2014-05-30

吉林,58.274998,41.619999,58.849998,9.230000,4.810000,1.820000,110.489998,2014-05-31

吉林,70.675003,51.540001,62.830002,5.030000,3.910000,0.650000,87.949997,2014-06-01

吉林,61.012501,43.810001,54.990002,6.990000,3.940000,1.100000,93.879997,2014-06-02

吉林,19.590000,11.880000,19.590000,2.190000,2.200000,0.450000,62.799999,2014-06-03

吉林,29.580000,16.930000,29.580000,7.770000,7.710000,0.950000,77.220001,2014-06-04

吉林,34.471428,24.129999,33.509998,5.990000,5.070000,0.560000,78.540001,2014-06-05

吉林,11.750000,6.540000,9.140000,1.730000,2.520000,0.470000,67.169998,2014-06-06

吉林,20.459999,11.150000,20.459999,5.870000,7.020000,0.560000,60.410000,2014-06-07

吉林,24.185715,16.930000,21.580000,6.460000,6.810000,0.430000,60.080002,2014-06-08

吉林,25.571428,17.900000,21.870001,6.750000,4.330000,0.520000,78.290001,2014-06-09

吉林,27.500000,16.309999,20.790001,5.330000,4.410000,1.100000,64.110001,2014-06-10

吉林,13.842856,9.690000,12.940000,2.980000,3.390000,0.460000,64.180000,2014-06-11

吉林,17.129999,11.440000,17.129999,6.730000,7.940000,0.230000,58.090000,2014-06-12

吉林,14.020000,8.970000,14.020000,3.240000,8.110000,0.200000,68.120003,2014-06-13

吉林,8.700000,6.090000,8.080000,1.940000,2.670000,0.180000,77.919998,2014-06-14

吉林,8.540000,5.920000,8.540000,1.720000,2.770000,0.180000,65.440002,2014-06-15

吉林,15.190000,8.610000,15.190000,4.130000,7.660000,0.210000,65.559998,2014-06-16

吉林,18.680000,12.110000,18.680000,5.850000,4.820000,0.210000,57.480000,2014-06-17

吉林,16.290001,10.830000,16.290001,6.040000,5.010000,0.210000,54.400002,2014-06-18

吉林,16.240000,10.840000,16.240000,3.280000,4.670000,0.200000,62.270000,2014-06-19

吉林,10.728572,7.510000,9.690000,1.390000,2.160000,0.170000,69.099998,2014-06-20

吉林,25.690001,16.510000,25.690001,7.960000,8.270000,0.250000,74.589996,2014-06-21

吉林,16.840000,10.810000,16.840000,3.040000,7.300000,0.250000,76.900002,2014-06-22

吉林,8.571428,6.000000,7.890000,1.300000,2.580000,0.170000,73.500000,2014-06-23

吉林,10.957143,7.670000,10.310000,2.180000,2.780000,0.320000,80.430000,2014-06-24

吉林,45.000000,31.500000,42.529999,8.160000,3.290000,0.400000,104.459999,2014-06-25

吉林,55.599998,39.480000,43.110001,7.710000,3.490000,0.340000,85.320000,2014-06-26

吉林,16.871429,11.810000,12.830000,4.000000,3.390000,0.210000,62.430000,2014-06-27

吉林,12.114285,8.480000,10.890000,2.980000,3.940000,0.220000,69.660004,2014-06-28

吉林,10.614285,7.430000,8.850000,1.450000,2.830000,0.370000,75.349998,2014-06-29

吉林,12.800000,8.960000,10.860000,2.730000,3.280000,0.260000,77.940002,2014-06-30

吉林,39.514286,27.660000,34.919998,6.470000,3.590000,1.350000,95.559998,2014-07-01

吉林,81.375000,60.099998,77.250000,14.290000,3.790000,0.710000,115.290001,2014-07-02

吉林,81.975006,60.580002,76.599998,14.340000,4.740000,1.020000,98.519997,2014-07-03

吉林,34.428574,24.100000,26.850000,4.020000,2.670000,0.460000,67.690002,2014-07-04

吉林,54.099998,38.279999,49.549999,6.690000,3.710000,0.340000,90.709999,2014-07-05

吉林,35.914284,25.139999,28.100000,6.360000,2.790000,0.220000,81.330002,2014-07-06

吉林,22.000000,15.400000,20.639999,5.120000,4.800000,0.250000,74.620003,2014-07-07

吉林,29.842855,20.889999,26.139999,6.910000,2.700000,0.690000,74.559998,2014-07-08

吉林,13.628572,9.540000,10.560000,2.210000,1.720000,0.260000,60.680000,2014-07-09

吉林,15.900001,11.130000,12.630000,2.480000,2.310000,0.190000,56.619999,2014-07-10

吉林,15.600000,10.920000,11.950000,2.220000,2.210000,0.180000,54.980000,2014-07-11

吉林,15.642857,10.950000,12.320000,2.030000,2.090000,0.170000,58.450001,2014-07-12

吉林,16.214287,11.350000,13.020000,2.220000,2.280000,0.180000,58.279999,2014-07-13

吉林,12.928572,9.050000,11.100000,1.760000,2.670000,0.280000,60.990002,2014-07-14

吉林,21.542856,15.080000,17.490000,4.480000,3.380000,0.310000,73.860001,2014-07-15

吉林,66.162498,47.930000,54.720001,16.219999,6.330000,0.610000,90.570000,2014-07-16

吉林,70.725006,51.580002,55.040001,12.980000,5.040000,0.500000,89.199997,2014-07-17

吉林,63.875000,46.099998,48.549999,9.400000,2.610000,0.360000,89.870003,2014-07-18

吉林,68.812500,50.049999,56.560001,10.510000,3.300000,0.400000,89.949997,2014-07-19

吉林,111.112503,83.889999,96.190002,13.790000,4.810000,0.830000,90.139999,2014-07-20

吉林,22.771427,15.940000,17.730000,3.930000,2.150000,0.540000,69.570000,2014-07-21

吉林,9.257143,6.480000,7.100000,1.420000,2.210000,0.260000,60.759998,2014-07-22

吉林,13.000001,9.100000,8.570000,1.530000,2.930000,0.200000,62.119999,2014-07-23

吉林,64.125000,46.299999,46.209999,1.850000,3.320000,0.330000,70.059998,2014-07-24

吉林,50.925003,35.740002,36.700001,1.980000,4.290000,0.290000,78.459999,2014-07-25

吉林,75.237495,55.189999,59.799999,4.400000,10.950000,0.540000,64.660004,2014-07-26

吉林,32.242855,22.570000,24.540001,2.770000,2.820000,0.290000,91.230003,2014-07-27

吉林,130.200012,99.160004,123.919998,17.049999,5.060000,0.830000,141.800003,2014-07-28

吉林,79.375000,58.500000,74.019997,13.030000,3.720000,0.630000,112.250000,2014-07-29

吉林,49.057144,34.340000,37.360001,6.950000,2.300000,0.310000,87.930000,2014-07-30

吉林,50.562500,35.450001,45.029999,11.180000,3.670000,0.720000,90.419998,2014-07-31

吉林,37.385715,26.170000,31.360001,7.400000,3.200000,0.450000,85.360001,2014-08-01

吉林,15.500000,8.630000,12.280000,4.120000,5.640000,0.620000,58.240002,2014-08-02

吉林,20.571428,14.400000,19.340000,3.920000,2.980000,0.500000,75.400002,2014-08-03

吉林,9.000000,4.280000,5.800000,2.150000,2.040000,0.360000,63.849998,2014-08-04

吉林,10.500000,4.920000,6.920000,1.980000,2.620000,0.420000,59.189999,2014-08-05

吉林,13.750000,9.230000,8.720000,2.020000,2.500000,0.550000,59.919998,2014-08-06

吉林,9.200000,6.440000,7.330000,1.140000,1.720000,0.270000,68.110001,2014-08-07

吉林,18.750000,12.980000,16.940001,4.850000,4.500000,0.750000,74.870003,2014-08-08

吉林,28.885714,20.219999,26.430000,6.810000,6.180000,0.500000,81.209999,2014-08-09

吉林,32.885715,23.020000,30.200001,8.000000,6.400000,0.300000,83.480003,2014-08-10

吉林,28.185713,19.730000,27.639999,6.340000,6.490000,0.280000,80.160004,2014-08-11

吉林,17.771427,12.440000,15.690000,3.690000,2.650000,0.230000,64.260002,2014-08-12

吉林,11.900000,8.330000,11.140000,2.440000,2.710000,0.210000,61.470001,2014-08-13

吉林,10.528571,7.370000,8.970000,3.140000,2.680000,0.200000,71.050003,2014-08-14

吉林,21.414286,14.990000,20.070000,6.380000,7.000000,0.250000,58.480000,2014-08-15

吉林,14.785715,10.350000,12.970000,3.190000,2.590000,0.230000,75.120003,2014-08-16

吉林,21.400000,14.980000,18.290001,4.040000,2.210000,0.230000,86.349998,2014-08-17

吉林,21.214287,14.850000,18.820000,3.070000,2.630000,0.300000,78.120003,2014-08-18

吉林,21.014286,14.710000,18.520000,2.840000,2.880000,0.280000,75.470001,2014-08-19

吉林,28.014286,19.610001,23.480000,6.160000,3.090000,0.310000,79.199997,2014-08-20

吉林,24.771429,17.340000,17.719999,5.450000,3.520000,0.260000,73.760002,2014-08-21

吉林,15.414286,10.790000,13.460000,3.110000,4.300000,0.250000,70.599998,2014-08-22

吉林,23.528570,16.469999,22.510000,4.700000,2.770000,0.270000,77.220001,2014-08-23

吉林,58.512501,41.810001,54.080002,11.570000,4.690000,0.450000,82.669998,2014-08-24

吉林,84.637497,62.709999,60.180000,17.150000,7.510000,0.580000,56.080002,2014-08-25

吉林,21.614286,15.130000,20.150000,6.180000,2.320000,0.280000,55.660000,2014-08-26

吉林,43.185715,30.230000,38.990002,8.200000,2.850000,0.470000,65.449997,2014-08-27

吉林,37.542858,26.280001,34.430000,8.380000,4.140000,0.510000,76.239998,2014-08-28

吉林,41.728569,29.209999,36.320000,8.680000,3.460000,0.330000,92.309998,2014-08-29

吉林,44.385715,31.070000,35.930000,7.670000,3.270000,0.310000,91.940002,2014-08-30

吉林,43.014286,30.110001,38.189999,9.050000,3.440000,0.530000,86.919998,2014-08-31

吉林,16.485714,11.540000,13.680000,3.410000,3.240000,0.260000,61.150002,2014-09-01

吉林,10.557142,7.390000,9.180000,2.920000,4.830000,0.230000,43.919998,2014-09-02

吉林,12.814286,8.970000,10.800000,2.700000,2.420000,0.490000,54.880001,2014-09-03

吉林,10.942857,7.660000,10.160000,3.190000,2.960000,0.220000,56.279999,2014-09-04

吉林,15.371428,10.760000,13.030000,2.870000,2.560000,0.200000,57.270000,2014-09-05

吉林,16.371429,11.460000,14.010000,3.240000,2.880000,0.270000,69.220001,2014-09-06

吉林,45.360001,29.350000,45.360001,14.010000,5.960000,0.930000,94.389999,2014-09-07

吉林,11.985715,8.390000,11.060000,3.320000,1.540000,0.230000,63.459999,2014-09-08

吉林,7.971428,5.580000,6.920000,2.550000,2.390000,0.220000,58.410000,2014-09-09

吉林,10.600000,7.420000,9.440000,2.800000,3.760000,0.240000,54.360001,2014-09-10

吉林,16.350000,11.030000,16.350000,3.450000,5.340000,0.380000,64.449997,2014-09-11

吉林,21.879999,14.520000,21.879999,4.490000,4.600000,0.410000,66.040001,2014-09-12

吉林,26.660000,17.299999,26.660000,9.800000,5.560000,0.460000,68.540001,2014-09-13

吉林,12.940000,8.510000,12.940000,5.410000,1.830000,0.270000,68.949997,2014-09-14

吉林,7.500000,3.800000,4.510000,1.100000,1.440000,0.300000,61.619999,2014-09-15

吉林,6.250000,3.700000,4.650000,1.380000,1.680000,0.250000,57.160000,2014-09-16

吉林,9.957143,6.970000,9.070000,2.500000,4.060000,0.210000,56.119999,2014-09-17

吉林,22.570000,14.610000,22.570000,4.140000,7.190000,0.320000,62.599998,2014-09-18

吉林,30.600000,21.420000,30.469999,9.370000,7.880000,0.310000,66.730003,2014-09-19

吉林,26.160000,18.010000,26.160000,8.020000,7.710000,0.310000,62.209999,2014-09-20

吉林,21.814287,15.270000,21.730000,4.930000,6.730000,0.340000,59.840000,2014-09-21

吉林,36.585716,25.610001,36.020000,8.890000,3.980000,0.410000,80.650002,2014-09-22

吉林,12.071428,8.450000,9.910000,2.980000,2.570000,0.240000,58.230000,2014-09-23

吉林,11.200000,7.840000,10.770000,2.870000,3.440000,0.300000,64.290001,2014-09-24

吉林,11.657143,8.160000,11.190000,2.790000,2.690000,0.320000,73.040001,2014-09-25

吉林,29.360001,20.200001,29.360001,9.150000,9.740000,0.400000,66.610001,2014-09-26

吉林,23.428572,16.400000,19.639999,6.070000,3.190000,0.460000,63.529999,2014-09-27

吉林,8.414286,5.890000,7.020000,2.680000,3.080000,0.280000,53.040001,2014-09-28

吉林,5.750000,3.010000,4.020000,1.340000,1.780000,0.230000,64.419998,2014-09-29

吉林,7.928572,5.550000,6.830000,1.840000,2.930000,0.310000,54.549999,2014-09-30

吉林,17.242857,12.070000,14.830000,5.060000,5.010000,0.380000,48.299999,2014-10-01

吉林,32.185715,22.530001,28.670000,7.140000,7.060000,0.380000,49.049999,2014-10-02

吉林,26.728571,18.709999,26.000000,5.080000,6.760000,0.370000,52.560001,2014-10-03

吉林,22.257143,15.580000,21.639999,4.310000,4.250000,0.320000,57.189999,2014-10-04

吉林,22.299999,15.610000,20.700001,4.100000,4.690000,0.410000,63.450001,2014-10-05

吉林,15.471429,10.830000,14.180000,3.940000,3.940000,0.290000,60.959999,2014-10-06

吉林,11.642857,8.150000,11.540000,4.520000,4.000000,0.330000,47.419998,2014-10-07

吉林,31.360001,18.330000,31.360001,8.770000,11.080000,0.390000,39.759998,2014-10-08

吉林,24.442858,17.110001,21.389999,7.100000,8.130000,0.400000,49.000000,2014-10-09

吉林,34.799999,24.360001,32.970001,8.010000,9.020000,0.930000,44.970001,2014-10-10

吉林,87.125000,64.699997,83.389999,13.730000,10.370000,0.570000,54.389999,2014-10-11

吉林,4.750000,3.090000,3.730000,1.430000,1.490000,0.190000,65.080002,2014-10-12

吉林,6.714285,4.700000,6.590000,2.470000,2.540000,0.240000,59.349998,2014-10-13

吉林,35.671429,24.969999,30.480000,6.570000,6.630000,0.270000,46.279999,2014-10-14

吉林,166.642853,126.650002,143.559998,15.380000,21.459999,0.760000,61.740002,2014-10-15

吉林,6.750000,4.590000,5.290000,2.110000,2.200000,0.270000,65.510002,2014-10-16

吉林,33.700001,23.590000,32.709999,7.510000,12.770000,0.410000,58.689999,2014-10-17

吉林,53.787498,38.029999,50.410000,7.120000,11.350000,0.450000,56.189999,2014-10-18

吉林,49.528568,34.669998,47.349998,7.650000,8.210000,0.540000,63.490002,2014-10-19

吉林,7.528572,5.270000,6.680000,1.600000,1.960000,0.210000,65.519997,2014-10-20

吉林,8.500000,4.670000,6.090000,2.320000,2.860000,0.340000,55.740002,2014-10-21

吉林,74.550003,54.639999,67.709999,16.650000,13.920000,0.720000,59.240002,2014-10-22

吉林,90.474998,67.379997,81.440002,15.200000,24.860001,0.740000,53.450001,2014-10-23

吉林,88.750000,66.000000,83.080002,7.900000,28.910000,0.750000,36.889999,2014-10-24

吉林,29.742857,20.820000,26.170000,4.080000,7.220000,0.430000,39.939999,2014-10-25

吉林,6.250000,3.100000,5.480000,2.300000,1.680000,0.250000,57.820000,2014-10-26

吉林,6.500000,3.600000,5.220000,3.100000,3.490000,0.260000,60.650002,2014-10-27

吉林,71.900002,52.520000,52.180000,13.880000,16.410000,0.810000,58.130001,2014-10-28

吉林,162.971436,124.080002,134.190002,23.639999,32.389999,1.100000,50.860001,2014-10-29

吉林,58.500000,41.799999,40.810001,2.890000,5.980000,0.380000,46.650002,2014-10-30

吉林,30.971430,21.680000,29.440001,8.700000,16.270000,0.410000,39.820000,2014-10-31

吉林,53.875000,38.099998,48.939999,6.490000,9.140000,0.390000,41.009998,2014-11-01

吉林,12.714285,8.900000,10.420000,4.450000,4.020000,0.260000,51.560001,2014-11-02

吉林,15.985714,11.190000,11.980000,4.720000,4.200000,0.280000,48.770000,2014-11-03

吉林,50.650002,35.520000,37.810001,11.880000,11.830000,0.510000,45.240002,2014-11-04

吉林,43.728573,30.610001,32.869999,6.830000,6.380000,0.350000,42.299999,2014-11-05

吉林,20.685713,14.480000,13.080000,5.400000,4.230000,0.280000,51.250000,2014-11-06

吉林,26.114286,18.280001,16.660000,7.600000,5.030000,0.310000,46.020000,2014-11-07

吉林,37.085712,25.959999,24.580000,10.840000,6.810000,0.430000,41.900002,2014-11-08

吉林,72.237503,52.790001,48.380001,14.890000,13.230000,0.660000,39.509998,2014-11-09

吉林,63.262501,45.610001,43.930000,13.020000,15.070000,0.780000,36.520000,2014-11-10

吉林,41.557144,29.090000,26.930000,9.730000,11.230000,0.410000,38.279999,2014-11-11

吉林,10.028571,7.020000,9.830000,4.100000,3.020000,0.250000,55.000000,2014-11-12

吉林,14.742857,10.320000,11.790000,7.900000,4.400000,0.280000,47.509998,2014-11-13

吉林,23.642857,16.549999,16.870001,8.270000,6.020000,0.380000,40.680000,2014-11-14

吉林,34.857143,24.400000,25.469999,12.510000,9.330000,0.500000,36.759998,2014-11-15

吉林,70.599998,51.480000,49.950001,20.850000,22.610001,0.620000,32.180000,2014-11-16

吉林,64.175003,46.340000,43.570000,17.870001,14.610000,0.600000,35.279999,2014-11-17

吉林,40.814285,28.570000,30.570000,13.110000,7.630000,0.510000,38.840000,2014-11-18

吉林,55.012497,39.009998,54.119999,22.180000,15.450000,0.570000,28.969999,2014-11-19

吉林,143.500000,109.800003,127.989998,26.070000,27.959999,0.870000,16.530001,2014-11-20

吉林,50.050003,35.040001,42.860001,8.670000,6.770000,0.490000,29.330000,2014-11-21

吉林,20.585714,14.410000,18.709999,10.230000,5.350000,0.420000,38.869999,2014-11-22

吉林,49.771427,34.840000,49.099998,19.820000,11.220000,0.630000,28.990000,2014-11-23

吉林,29.428572,20.600000,27.170000,8.910000,8.050000,0.420000,40.779999,2014-11-24

吉林,62.549999,43.799999,75.099998,21.790001,18.370001,0.830000,40.959999,2014-11-25

吉林,94.899994,70.919998,133.979996,29.520000,20.520000,0.980000,37.630001,2014-11-26

吉林,13.730000,9.280000,13.730000,2.530000,3.340000,0.250000,63.830002,2014-11-27

吉林,76.275002,56.020000,77.269997,14.230000,18.680000,0.720000,43.450001,2014-11-28

吉林,135.237503,103.190002,152.100006,24.410000,30.930000,0.930000,33.400002,2014-11-29

吉林,86.837502,64.470001,78.889999,12.530000,15.780000,0.560000,30.049999,2014-11-30

吉林,25.250000,6.400000,25.250000,7.740000,3.550000,0.230000,65.639999,2014-12-01

吉林,9.740000,4.160000,9.740000,3.220000,2.420000,0.210000,68.269997,2014-12-02

吉林,6.600000,4.620000,6.330000,3.140000,2.430000,0.230000,64.250000,2014-12-03

吉林,12.442857,8.710000,9.410000,5.830000,4.600000,0.300000,59.560001,2014-12-04

吉林,12.685715,8.880000,10.570000,6.390000,5.000000,0.290000,57.820000,2014-12-05

吉林,21.285713,14.900000,16.700001,9.070000,8.620000,0.360000,55.090000,2014-12-06

