PROVINCE,AQI,PM2_5,PM10,SO2,NO2,CO,O3,Time
江苏,58.994999,40.580002,67.989998,14.130000,26.260000,0.780000,52.209999,2015-12-09
江苏,128.850006,98.080002,137.199997,30.430000,39.250000,1.440000,29.040001,2015-12-10
江苏,59.650002,38.150002,69.300003,18.090000,19.610001,0.790000,41.950001,2015-12-11
江苏,65.910004,45.450001,81.820000,25.680000,32.209999,1.090000,26.049999,2015-12-12
江苏,95.637505,71.510002,99.440002,29.320000,38.619999,1.310000,25.920000,2015-12-13
江苏,228.190002,178.190002,248.059998,61.910000,63.590000,2.430000,17.110001,2015-12-14
江苏,200.970001,150.970001,232.880005,61.049999,51.330002,1.980000,21.400000,2015-12-15
江苏,63.185001,29.709999,76.370003,30.400000,29.799999,0.770000,25.980000,2015-12-16
江苏,75.240005,52.939999,100.480003,44.880001,40.810001,1.290000,18.440001,2015-12-17
江苏,135.337494,103.269997,176.570007,74.089996,58.590000,2.040000,16.500000,2015-12-18
江苏,168.942856,128.259995,193.139999,61.490002,65.110001,2.070000,19.070000,2015-12-19
江苏,185.014282,139.509995,176.279999,42.049999,58.389999,1.870000,16.620001,2015-12-20
江苏,279.750000,229.750000,297.850006,58.919998,62.830002,2.420000,27.799999,2015-12-21
江苏,141.012497,107.809998,131.110001,23.400000,46.360001,1.470000,38.060001,2015-12-22
江苏,149.625000,114.699997,137.050003,31.330000,46.250000,1.710000,16.910000,2015-12-23
江苏,318.839996,268.839996,349.839996,51.070000,60.509998,2.690000,24.270000,2015-12-24
江苏,327.640015,277.640015,401.869995,47.950001,65.089996,3.680000,18.860001,2015-12-25
江苏,194.642853,146.250000,206.539993,46.680000,52.980000,1.830000,19.559999,2015-12-26
江苏,51.580002,23.820000,53.160000,17.559999,20.370001,0.620000,39.389999,2015-12-27
江苏,102.574997,77.059998,123.989998,39.150002,47.990002,1.340000,17.889999,2015-12-28
江苏,158.000000,120.599998,173.289993,36.400002,44.820000,1.550000,27.400000,2015-12-29
江苏,228.580002,178.580002,247.699997,44.590000,59.880001,1.890000,18.190001,2015-12-30
江苏,209.119995,159.119995,215.139999,43.799999,59.980000,2.310000,21.870001,2015-12-31
江西,46.959999,22.680000,46.959999,17.830000,25.700001,0.660000,38.020000,2015-01-01
江西,45.560001,30.030001,45.560001,14.500000,29.150000,0.880000,35.070000,2015-01-02
江西,57.350002,40.880001,58.290001,15.770000,32.160000,0.890000,33.380001,2015-01-03
江西,64.287498,46.430000,69.709999,16.000000,38.029999,0.960000,36.560001,2015-01-04
江西,92.712494,69.169998,96.550003,14.880000,39.500000,1.200000,26.250000,2015-01-05
江西,131.975006,100.580002,103.300003,21.570000,30.059999,1.830000,27.280001,2015-01-06
江西,51.525002,36.220001,52.340000,14.780000,22.059999,1.030000,36.970001,2015-01-07
江西,69.800003,50.840000,76.349998,17.330000,30.299999,1.190000,32.480000,2015-01-08
江西,81.724998,60.380001,87.519997,16.990000,31.000000,1.270000,36.419998,2015-01-09
江西,98.824997,74.059998,109.949997,19.610001,46.900002,1.430000,29.480000,2015-01-10
江西,80.549995,59.439999,80.879997,19.100000,34.020000,1.210000,36.660000,2015-01-11
江西,93.925003,70.139999,91.470001,22.610001,33.560001,1.300000,32.320000,2015-01-12
江西,51.087498,35.869999,38.810001,11.250000,24.549999,0.840000,27.660000,2015-01-13
江西,43.128571,30.190001,38.450001,12.010000,30.270000,1.090000,23.350000,2015-01-14
江西,40.357143,28.250000,38.419998,8.430000,18.090000,0.870000,36.669998,2015-01-15
江西,66.362503,48.090000,68.760002,14.580000,20.610001,1.120000,39.770000,2015-01-16
江西,123.712502,93.970001,122.279999,22.809999,26.500000,1.510000,42.220001,2015-01-17
江西,112.287506,84.830002,121.360001,21.250000,30.150000,1.440000,38.139999,2015-01-18
江西,91.462494,68.169998,92.449997,12.730000,24.900000,1.350000,42.130001,2015-01-19
江西,65.312500,47.250000,71.599998,13.920000,19.450001,0.840000,37.480000,2015-01-20
江西,92.000000,68.599998,110.339996,26.580000,29.280001,1.270000,35.540001,2015-01-21
江西,85.949997,63.759998,91.550003,19.790001,24.680000,1.510000,40.400002,2015-01-22
江西,60.462498,43.369999,63.529999,12.650000,23.770000,0.930000,37.680000,2015-01-23
江西,64.312500,46.450001,68.709999,10.530000,20.469999,0.870000,44.919998,2015-01-24
江西,125.737495,95.589996,112.449997,12.210000,30.830000,1.840000,27.340000,2015-01-25
江西,200.039993,150.039993,164.850006,19.530001,41.740002,3.230000,14.160000,2015-01-26
江西,78.974998,58.180000,61.270000,14.530000,30.410000,1.730000,21.750000,2015-01-27
江西,29.971428,20.980000,19.340000,10.850000,19.170000,0.760000,29.920000,2015-01-28
江西,30.625000,16.660000,18.820000,12.440000,24.500000,0.760000,23.260000,2015-01-29
江西,48.385712,33.869999,37.779999,12.390000,18.430000,0.800000,32.279999,2015-01-30
江西,86.212502,63.970001,72.550003,19.120001,22.240000,1.160000,36.230000,2015-01-31
江西,63.299999,45.639999,46.820000,13.260000,23.110001,1.040000,26.650000,2015-02-01
江西,54.924999,38.939999,43.759998,11.390000,22.000000,0.990000,22.760000,2015-02-02
江西,74.224998,54.380001,67.160004,13.340000,26.240000,1.350000,24.750000,2015-02-03
江西,104.224998,78.379997,98.550003,16.719999,22.070000,1.410000,33.610001,2015-02-04
江西,86.375000,64.099998,85.889999,16.830000,26.150000,1.260000,37.799999,2015-02-05
江西,53.980000,38.060001,57.959999,13.800000,20.410000,0.900000,38.799999,2015-02-06
江西,82.337502,60.869999,90.330002,15.350000,23.320000,1.060000,44.389999,2015-02-07
江西,86.224998,63.980000,91.750000,20.920000,28.450001,1.290000,38.090000,2015-02-08
江西,37.730000,25.700001,37.730000,12.650000,15.980000,0.680000,44.639999,2015-02-09
江西,51.404999,35.490002,52.810001,10.820000,16.730000,0.720000,38.430000,2015-02-10
江西,82.000000,60.599998,96.669998,21.540001,31.610001,1.130000,39.990002,2015-02-11
江西,99.837502,74.870003,109.029999,17.059999,26.120001,1.220000,42.130001,2015-02-12
江西,102.737503,77.190002,110.970001,16.540001,21.250000,1.090000,47.869999,2015-02-13
江西,93.100006,69.480003,93.080002,12.200000,17.660000,0.920000,43.490002,2015-02-14
江西,65.324997,47.259998,56.060001,8.150000,12.080000,0.750000,43.580002,2015-02-15
江西,110.375000,83.300003,109.220001,15.020000,15.440000,1.700000,41.299999,2015-02-16
江西,114.724998,86.779999,123.470001,14.600000,13.400000,1.290000,55.330002,2015-02-17
江西,96.450005,72.160004,104.739998,17.719999,11.500000,0.950000,52.830002,2015-02-18
江西,74.762505,54.810001,71.379997,15.130000,7.860000,0.590000,53.919998,2015-02-19
江西,46.257145,32.380001,33.810001,6.560000,6.890000,0.480000,47.099998,2015-02-20
江西,30.385715,21.270000,24.450001,8.450000,8.370000,0.820000,32.570000,2015-02-21
江西,52.299999,36.840000,46.810001,15.030000,11.070000,0.930000,37.320000,2015-02-22
江西,67.324997,48.860001,56.950001,13.180000,10.670000,1.460000,41.419998,2015-02-23
江西,49.385715,34.570000,43.369999,13.040000,11.120000,1.290000,36.509998,2015-02-24
江西,28.142859,19.700001,22.670000,12.820000,16.440001,1.120000,31.950001,2015-02-25
江西,38.714287,27.100000,35.520000,14.930000,16.959999,1.060000,29.790001,2015-02-26
江西,22.600000,15.820000,20.309999,8.440000,7.790000,0.520000,46.740002,2015-02-27
江西,15.750000,9.230000,13.700000,9.900000,12.470000,0.630000,34.779999,2015-02-28
江西,36.114288,25.280001,32.810001,11.030000,10.760000,0.700000,43.720001,2015-03-01
江西,40.428570,28.299999,36.709999,9.450000,7.760000,0.690000,41.779999,2015-03-02
江西,54.760002,28.379999,59.520000,10.800000,10.680000,0.740000,44.680000,2015-03-03
江西,55.455002,35.380001,60.910000,14.540000,13.340000,0.800000,40.209999,2015-03-04
江西,37.557144,26.290001,34.230000,13.540000,12.780000,0.750000,34.230000,2015-03-05
江西,41.085716,28.760000,36.410000,13.360000,13.170000,0.870000,31.260000,2015-03-06
江西,35.889999,25.120001,35.889999,9.100000,9.230000,0.720000,38.430000,2015-03-07
江西,37.914288,26.540001,34.689999,9.380000,12.980000,0.720000,32.369999,2015-03-08
江西,61.049999,43.840000,58.980000,11.150000,18.250000,0.870000,37.259998,2015-03-09
江西,49.514286,34.660000,46.040001,12.290000,13.360000,0.620000,46.520000,2015-03-10
江西,52.135002,35.660000,54.270000,12.640000,17.070000,0.740000,40.900002,2015-03-11
江西,68.974998,50.180000,80.580002,17.160000,22.110001,1.070000,49.049999,2015-03-12
江西,65.437500,47.349998,69.269997,13.700000,12.430000,0.780000,46.049999,2015-03-13
江西,80.949997,59.759998,72.860001,12.320000,24.020000,1.450000,33.119999,2015-03-14
江西,94.150002,70.320000,83.120003,19.750000,23.900000,1.600000,26.719999,2015-03-15
江西,61.562500,44.250000,55.419998,11.530000,14.510000,0.990000,30.020000,2015-03-16
江西,38.957142,27.270000,37.799999,9.110000,13.260000,0.980000,36.270000,2015-03-17
江西,33.185715,23.230000,28.070000,11.820000,19.730000,1.000000,23.120001,2015-03-18
江西,30.157145,21.110001,30.070000,13.750000,15.280000,1.020000,28.820000,2015-03-19
江西,56.650002,40.320000,50.939999,12.360000,18.790001,1.190000,35.759998,2015-03-20
江西,53.125000,37.500000,53.240002,12.270000,20.530001,1.000000,39.060001,2015-03-21
江西,51.625000,30.299999,53.250000,14.310000,14.310000,0.770000,39.990002,2015-03-22
江西,58.674999,40.950001,67.349998,13.620000,13.130000,0.560000,62.759998,2015-03-23
江西,45.840000,25.450001,45.840000,9.470000,14.540000,0.440000,51.240002,2015-03-24
江西,27.030001,17.209999,27.030001,6.850000,8.170000,0.340000,64.050003,2015-03-25
江西,32.657143,22.860001,31.910000,7.500000,12.820000,0.440000,55.820000,2015-03-26
江西,54.599998,38.680000,51.939999,9.280000,12.190000,0.710000,54.560001,2015-03-27
江西,55.450001,39.360001,57.400002,12.200000,13.030000,0.660000,56.669998,2015-03-28
江西,62.474998,44.980000,61.880001,14.370000,13.760000,0.680000,43.389999,2015-03-29
江西,42.485714,29.740000,38.270000,11.650000,9.690000,0.690000,48.660000,2015-03-30
江西,44.669998,30.840000,44.669998,8.670000,10.830000,0.680000,46.130001,2015-03-31
江西,44.585712,31.209999,43.580002,6.380000,9.330000,0.660000,52.900002,2015-04-01
江西,32.130001,22.020000,32.130001,6.840000,8.190000,0.580000,46.700001,2015-04-02
江西,38.950001,26.650000,38.950001,14.800000,18.830000,1.130000,37.590000,2015-04-03
江西,43.250000,27.600000,37.619999,11.490000,25.530001,1.730000,21.910000,2015-04-04
江西,35.414288,24.790001,30.650000,13.120000,18.930000,1.070000,27.059999,2015-04-05
江西,33.142857,23.200001,28.270000,14.950000,13.440000,0.990000,43.400002,2015-04-06
江西,27.985714,19.590000,26.969999,12.300000,12.810000,0.590000,45.080002,2015-04-07
江西,28.657143,20.059999,27.400000,9.720000,11.180000,0.480000,42.259998,2015-04-08
江西,48.657146,34.060001,47.520000,11.550000,12.340000,0.640000,42.560001,2015-04-09
江西,56.224998,39.980000,56.669998,12.410000,13.110000,0.780000,52.250000,2015-04-10
江西,66.587502,48.270000,69.269997,15.620000,19.000000,0.880000,58.570000,2015-04-11
江西,61.687500,44.349998,70.150002,12.610000,17.120001,0.760000,52.040001,2015-04-12
江西,49.549999,25.740000,49.549999,9.630000,10.510000,0.430000,52.490002,2015-04-13
江西,53.540001,34.599998,57.080002,14.010000,15.860000,0.600000,55.860001,2015-04-14
江西,56.450001,40.160000,58.709999,12.260000,18.860001,0.570000,44.049999,2015-04-15
江西,67.762497,49.209999,74.019997,14.480000,16.100000,0.670000,49.639999,2015-04-16
江西,72.812500,53.250000,76.059998,12.550000,14.880000,0.570000,54.200001,2015-04-17
江西,62.275002,44.820000,65.779999,13.280000,14.130000,0.530000,51.250000,2015-04-18
江西,46.771431,32.740002,36.830002,8.760000,14.240000,0.580000,33.450001,2015-04-19
江西,30.714285,21.500000,29.360001,9.740000,10.760000,0.460000,48.599998,2015-04-20
江西,50.675003,35.540001,50.750000,10.930000,12.980000,0.450000,53.410000,2015-04-21
江西,48.657146,34.060001,46.520000,8.720000,11.140000,0.430000,57.209999,2015-04-22
江西,53.549999,37.840000,55.610001,10.440000,15.330000,0.470000,57.720001,2015-04-23
江西,68.049995,49.439999,61.790001,8.310000,14.330000,0.460000,55.139999,2015-04-24
江西,58.349998,41.680000,51.849998,8.730000,9.570000,0.460000,64.129997,2015-04-25
江西,50.212498,35.169998,48.160000,8.240000,14.220000,0.440000,66.300003,2015-04-26
江西,65.362503,47.290001,66.160004,12.260000,12.170000,0.530000,49.020000,2015-04-27
江西,74.574997,54.660000,75.459999,14.140000,10.290000,0.600000,43.189999,2015-04-28
江西,78.400002,57.720001,76.779999,14.700000,12.710000,0.580000,49.650002,2015-04-29
江西,56.849998,40.480000,53.639999,10.310000,10.400000,0.480000,72.300003,2015-04-30
江西,59.675003,42.740002,57.220001,11.340000,11.130000,0.480000,63.959999,2015-05-01
江西,38.785713,27.150000,33.980000,8.990000,12.130000,0.510000,42.040001,2015-05-02
江西,53.575001,37.860001,46.180000,12.180000,10.110000,0.510000,63.080002,2015-05-03
江西,74.187500,54.349998,68.989998,13.370000,10.800000,0.580000,68.809998,2015-05-04
江西,74.837502,54.869999,77.629997,15.530000,12.750000,0.690000,69.690002,2015-05-05
江西,68.625000,49.900002,61.500000,9.890000,8.880000,0.560000,57.509998,2015-05-06
江西,70.812500,51.650002,64.010002,9.880000,7.590000,0.540000,59.740002,2015-05-07
江西,56.125000,39.900002,46.779999,8.050000,13.080000,0.540000,49.849998,2015-05-08
江西,62.687500,45.150002,55.020000,8.570000,11.540000,0.610000,57.430000,2015-05-09
江西,52.924999,37.340000,47.040001,8.870000,6.500000,0.520000,58.680000,2015-05-10
江西,24.599998,17.219999,23.170000,6.770000,9.140000,0.390000,56.230000,2015-05-11
江西,55.440002,31.290001,60.880001,11.640000,11.280000,0.440000,47.389999,2015-05-12
江西,53.174999,32.689999,56.349998,11.320000,10.570000,0.390000,46.599998,2015-05-13
江西,40.185715,28.129999,34.720001,7.630000,8.390000,0.420000,42.680000,2015-05-14
江西,24.071428,16.850000,21.850000,8.790000,11.610000,0.440000,37.049999,2015-05-15
江西,52.737499,37.189999,49.820000,15.360000,11.640000,0.680000,58.560001,2015-05-16
江西,46.471428,32.529999,44.160000,9.980000,8.630000,0.490000,46.000000,2015-05-17
江西,57.275002,40.820000,51.610001,10.530000,10.280000,0.640000,38.980000,2015-05-18
江西,53.262501,37.610001,49.270000,9.800000,6.730000,0.530000,54.740002,2015-05-19
江西,73.324997,53.660000,81.570000,15.580000,15.650000,0.770000,73.250000,2015-05-20
江西,54.875000,38.900002,59.630001,11.740000,9.490000,0.460000,92.709999,2015-05-21
江西,61.737499,44.389999,59.759998,8.310000,9.760000,0.410000,74.760002,2015-05-22
江西,98.512497,73.809998,97.029999,18.770000,17.170000,0.790000,87.309998,2015-05-23
江西,119.475006,90.580002,115.099998,16.780001,12.060000,0.760000,80.099998,2015-05-24
江西,122.200005,92.760002,117.239998,18.410000,12.170000,0.710000,77.739998,2015-05-25
江西,104.262505,78.410004,96.199997,15.930000,10.540000,0.580000,84.309998,2015-05-26
江西,101.262505,76.010002,85.059998,11.880000,14.590000,0.670000,51.790001,2015-05-27
江西,146.562500,112.250000,125.480003,13.380000,17.510000,0.930000,54.959999,2015-05-28
江西,93.599998,69.879997,79.650002,12.000000,19.910000,0.900000,41.689999,2015-05-29
江西,51.462498,36.169998,43.169998,10.250000,12.470000,0.640000,52.340000,2015-05-30
江西,64.887497,46.910000,63.320000,9.510000,6.890000,0.530000,67.610001,2015-05-31
江西,70.400002,51.320000,65.379997,12.200000,7.900000,0.550000,60.560001,2015-06-01
江西,33.114285,23.180000,27.719999,8.470000,8.010000,0.370000,45.150002,2015-06-02
江西,43.500000,30.450001,38.490002,11.230000,9.160000,0.550000,68.540001,2015-06-03
江西,33.771427,23.639999,33.540001,10.150000,9.710000,0.360000,60.139999,2015-06-04
江西,62.175003,44.740002,64.489998,12.180000,11.630000,0.530000,68.959999,2015-06-05
江西,60.825001,43.660000,64.129997,14.060000,9.720000,0.460000,60.560001,2015-06-06
江西,54.637497,38.709999,52.080002,8.550000,9.030000,0.430000,62.869999,2015-06-07
江西,40.828571,28.580000,32.619999,9.650000,13.100000,0.560000,41.320000,2015-06-08
江西,41.871429,29.309999,37.090000,9.170000,10.060000,0.520000,49.230000,2015-06-09
江西,41.728569,29.209999,41.189999,12.270000,7.860000,0.520000,43.110001,2015-06-10
江西,62.759998,41.110001,75.519997,13.900000,11.850000,0.580000,60.959999,2015-06-11
江西,64.699997,44.529999,79.400002,17.670000,14.450000,0.510000,60.580002,2015-06-12
江西,48.619999,33.000000,48.619999,10.450000,7.410000,0.380000,51.389999,2015-06-13
江西,29.080000,20.330000,29.080000,5.850000,5.240000,0.310000,61.080002,2015-06-14
江西,31.228573,21.860001,28.299999,9.320000,11.330000,0.440000,42.090000,2015-06-15
江西,44.242855,30.969999,40.400002,10.760000,10.420000,0.430000,48.900002,2015-06-16
江西,37.685715,26.379999,33.259998,13.480000,17.510000,0.670000,35.959999,2015-06-17
江西,34.057144,23.840000,32.110001,16.010000,15.320000,0.700000,63.450001,2015-06-18
江西,39.430000,26.520000,39.430000,9.110000,8.210000,0.530000,72.440002,2015-06-19
江西,49.714283,34.799999,47.450001,9.570000,7.150000,0.530000,59.580002,2015-06-20
江西,57.237503,40.790001,48.090000,9.310000,5.910000,0.510000,84.029999,2015-06-21
江西,45.957142,32.169998,38.180000,10.960000,8.430000,0.540000,68.959999,2015-06-22
江西,34.071430,23.850000,30.840000,6.360000,6.310000,0.470000,48.590000,2015-06-23
江西,24.340000,16.540001,24.340000,5.940000,6.080000,0.330000,40.400002,2015-06-24
江西,24.370001,14.600000,24.370001,8.120000,7.360000,0.320000,40.639999,2015-06-25
江西,36.119999,23.540001,36.119999,10.770000,10.510000,0.550000,39.099998,2015-06-26
江西,29.580000,19.600000,29.580000,10.440000,9.470000,0.490000,50.389999,2015-06-27
江西,43.642857,30.549999,43.060001,12.060000,11.400000,0.770000,48.259998,2015-06-28
江西,40.880001,27.590000,40.880001,10.150000,7.820000,0.460000,53.439999,2015-06-29
江西,39.139999,26.600000,39.139999,11.510000,7.830000,0.510000,58.529999,2015-06-30
江西,31.042856,21.730000,29.639999,10.060000,8.560000,0.540000,51.150002,2015-07-01
江西,48.314285,33.820000,46.139999,11.340000,7.090000,0.580000,59.389999,2015-07-02
江西,60.450001,43.360001,60.580002,13.880000,6.800000,0.660000,74.070000,2015-07-03
江西,49.157143,34.410000,43.529999,10.160000,6.840000,0.430000,76.040001,2015-07-04
江西,28.157141,19.709999,25.350000,7.020000,8.310000,0.340000,63.419998,2015-07-05
江西,17.342857,12.140000,17.200001,8.960000,10.710000,0.360000,62.130001,2015-07-06
江西,26.342857,18.440001,26.160000,11.320000,10.410000,0.440000,58.709999,2015-07-07
江西,30.428570,21.299999,28.290001,11.670000,11.870000,0.460000,54.650002,2015-07-08
江西,37.799999,26.459999,34.400002,13.020000,11.380000,0.660000,44.599998,2015-07-09
江西,41.228573,28.860001,38.730000,11.210000,12.360000,0.500000,38.200001,2015-07-10
江西,26.540001,17.299999,26.540001,8.030000,10.570000,0.320000,29.030001,2015-07-11
江西,30.559999,18.270000,30.559999,7.800000,11.010000,0.330000,34.380001,2015-07-12
江西,56.912498,40.529999,58.500000,15.580000,13.080000,0.500000,44.549999,2015-07-13
江西,66.149994,47.919998,63.490002,10.290000,8.540000,0.450000,42.250000,2015-07-14
江西,71.912498,52.529999,69.370003,10.150000,7.120000,0.510000,55.320000,2015-07-15
江西,62.012501,44.610001,54.189999,8.960000,7.160000,0.600000,49.820000,2015-07-16
江西,56.025002,39.820000,55.180000,10.380000,11.210000,0.930000,41.360001,2015-07-17
江西,47.871426,33.509998,45.169998,10.050000,7.760000,0.590000,37.770000,2015-07-18
江西,41.689999,28.799999,41.689999,13.630000,9.600000,0.600000,34.910000,2015-07-19
江西,49.299999,34.509998,47.939999,9.380000,10.900000,0.650000,52.549999,2015-07-20
江西,51.375000,36.099998,50.650002,8.530000,8.830000,0.570000,47.299999,2015-07-21
江西,32.610001,21.820000,32.610001,6.860000,9.610000,0.420000,32.490002,2015-07-22
江西,36.020000,24.500000,36.020000,8.280000,8.800000,0.440000,40.950001,2015-07-23
江西,24.985714,17.490000,21.730000,6.660000,7.430000,0.380000,41.410000,2015-07-24
江西,29.557144,20.690001,27.010000,8.910000,7.220000,0.380000,25.350000,2015-07-25
江西,22.857143,16.000000,22.600000,7.910000,7.050000,0.310000,42.240002,2015-07-26
江西,23.900000,16.730000,23.870001,5.640000,6.980000,0.280000,44.080002,2015-07-27
江西,32.410000,19.809999,32.410000,7.490000,8.640000,0.330000,46.660000,2015-07-28
江西,39.750000,24.070000,39.750000,8.960000,9.560000,0.340000,51.930000,2015-07-29
江西,25.770000,15.520000,25.770000,6.280000,6.660000,0.270000,44.099998,2015-07-30
江西,34.020000,21.139999,34.020000,7.070000,10.260000,0.300000,42.560001,2015-07-31
江西,39.869999,24.180000,39.869999,8.020000,10.240000,0.320000,48.639999,2015-08-01
江西,46.939999,28.709999,46.939999,9.180000,10.420000,0.340000,46.790001,2015-08-02
江西,47.810001,27.870001,47.810001,10.010000,9.900000,0.350000,49.240002,2015-08-03
江西,49.320000,28.809999,49.320000,11.790000,10.060000,0.340000,50.900002,2015-08-04
江西,50.090000,30.209999,50.180000,10.400000,10.340000,0.330000,51.490002,2015-08-05
江西,50.309998,34.980000,50.619999,6.660000,7.300000,0.340000,49.970001,2015-08-06
江西,47.614288,33.330002,47.500000,5.670000,7.100000,0.360000,49.459999,2015-08-07
江西,27.830000,15.450000,27.830000,7.330000,7.730000,0.330000,40.330002,2015-08-08
江西,16.940001,11.040000,16.940001,7.300000,7.700000,0.320000,26.520000,2015-08-09
江西,20.240000,13.600000,20.240000,8.640000,8.760000,0.340000,28.709999,2015-08-10
江西,20.628571,14.440000,20.620001,6.630000,5.870000,0.260000,28.770000,2015-08-11
江西,37.614285,26.330000,35.180000,8.610000,7.700000,0.370000,41.450001,2015-08-12
江西,41.049999,28.530001,41.049999,9.330000,7.910000,0.460000,35.660000,2015-08-13
江西,51.224998,35.400002,52.450001,10.740000,7.840000,0.560000,42.020000,2015-08-14
江西,36.480000,24.930000,36.480000,9.170000,5.840000,0.480000,31.320000,2015-08-15
江西,41.680000,28.010000,41.680000,8.650000,6.410000,0.520000,43.080002,2015-08-16
江西,50.099998,33.250000,50.200001,9.140000,7.360000,0.530000,57.220001,2015-08-17
江西,53.924999,38.139999,55.990002,10.430000,6.000000,0.540000,46.680000,2015-08-18
江西,54.562500,38.650002,50.340000,8.790000,5.710000,0.450000,56.020000,2015-08-19
江西,43.040001,27.629999,43.040001,8.860000,10.360000,0.650000,40.509998,2015-08-20
江西,37.785717,26.450001,35.380001,10.640000,11.580000,0.540000,41.830002,2015-08-21
江西,33.360001,22.110001,33.360001,9.750000,7.870000,0.550000,58.750000,2015-08-22
江西,32.930000,22.650000,32.930000,11.670000,8.990000,0.500000,57.939999,2015-08-23
江西,49.250000,32.410000,49.250000,11.410000,11.550000,0.530000,57.480000,2015-08-24
江西,50.962502,35.770000,50.250000,11.390000,10.290000,0.530000,52.630001,2015-08-25
江西,67.050003,48.639999,65.809998,13.380000,7.650000,0.590000,68.480003,2015-08-26
江西,66.062500,47.849998,62.049999,11.480000,5.750000,0.540000,58.549999,2015-08-27
江西,61.387501,44.110001,58.720001,12.340000,6.860000,0.560000,62.970001,2015-08-28
江西,69.787506,50.830002,62.450001,11.780000,7.020000,0.540000,68.620003,2015-08-29
江西,67.324997,48.860001,65.809998,13.300000,9.350000,0.720000,62.160000,2015-08-30
江西,74.837502,54.869999,73.339996,13.000000,8.510000,0.710000,63.750000,2015-08-31
江西,75.275002,55.220001,74.459999,13.160000,7.610000,0.660000,62.560001,2015-09-01
江西,63.525002,45.820000,59.720001,12.890000,10.810000,0.620000,66.919998,2015-09-02
江西,61.149998,43.919998,56.630001,16.030001,9.820000,0.670000,63.520000,2015-09-03
江西,43.500000,30.139999,43.500000,13.600000,7.430000,0.520000,40.250000,2015-09-04
江西,28.685715,20.080000,28.190001,11.580000,12.610000,0.570000,32.500000,2015-09-05
江西,45.099998,31.570000,42.919998,12.470000,9.600000,0.680000,46.669998,2015-09-06
江西,50.137501,35.110001,46.139999,12.510000,10.690000,0.610000,57.029999,2015-09-07
江西,37.471428,26.230000,37.180000,10.590000,8.700000,0.490000,71.690002,2015-09-08
江西,43.014286,30.110001,41.709999,11.740000,9.010000,0.450000,70.610001,2015-09-09
江西,41.428570,29.000000,40.660000,9.980000,9.470000,0.430000,80.580002,2015-09-10
江西,48.328575,33.830002,46.930000,9.940000,9.900000,0.470000,66.250000,2015-09-11
江西,57.750000,41.200001,49.590000,10.710000,15.990000,0.580000,52.599998,2015-09-12
江西,46.410000,32.290001,46.410000,15.740000,17.040001,0.560000,53.759998,2015-09-13
江西,49.414288,34.590000,46.240002,11.890000,10.000000,0.510000,62.270000,2015-09-14
江西,35.014286,24.510000,31.580000,8.750000,9.950000,0.470000,53.810001,2015-09-15
江西,35.090000,23.209999,35.090000,12.390000,15.330000,0.550000,46.770000,2015-09-16
江西,33.457142,23.420000,32.889999,8.060000,10.850000,0.420000,59.840000,2015-09-17
江西,44.057144,30.840000,41.869999,8.690000,11.740000,0.480000,50.610001,2015-09-18
江西,54.549999,38.639999,50.180000,10.320000,11.340000,0.580000,51.650002,2015-09-19
江西,54.537502,38.630001,54.720001,11.680000,11.600000,0.550000,55.939999,2015-09-20
江西,40.400002,28.280001,37.689999,8.720000,9.930000,0.430000,58.830002,2015-09-21
江西,33.171429,23.219999,31.530001,8.080000,9.310000,0.390000,50.360001,2015-09-22
江西,39.828571,27.879999,33.380001,7.460000,9.670000,0.510000,46.709999,2015-09-23
江西,39.228569,27.459999,36.990002,10.520000,9.760000,0.540000,51.980000,2015-09-24
江西,35.514286,24.860001,31.790001,11.810000,13.450000,0.580000,54.259998,2015-09-25
江西,40.214287,28.150000,38.110001,12.960000,12.760000,0.530000,55.209999,2015-09-26
江西,54.587498,38.669998,50.660000,15.870000,10.460000,0.550000,66.540001,2015-09-27
江西,51.562500,36.250000,48.189999,16.059999,12.710000,0.560000,66.019997,2015-09-28
江西,39.557144,27.690001,38.009998,14.830000,14.440000,0.590000,51.320000,2015-09-29
江西,19.742857,13.820000,18.010000,9.040000,9.680000,0.410000,39.950001,2015-09-30
江西,46.990002,26.830000,46.990002,9.970000,11.810000,0.470000,44.480000,2015-10-01
江西,59.462502,42.570000,65.769997,9.480000,12.720000,0.410000,57.910000,2015-10-02
江西,46.259998,31.250000,46.259998,10.720000,11.050000,0.460000,63.419998,2015-10-03
江西,62.187500,44.750000,59.990002,15.090000,16.170000,0.630000,55.549999,2015-10-04
江西,38.642857,27.049999,28.730000,10.090000,12.500000,0.440000,43.110001,2015-10-05
江西,31.185715,21.830000,28.250000,10.290000,15.180000,0.540000,24.270000,2015-10-06
江西,23.014286,16.110001,21.760000,7.170000,12.220000,0.580000,25.760000,2015-10-07
江西,23.285713,16.299999,23.150000,9.410000,9.600000,0.450000,45.439999,2015-10-08
江西,52.337498,36.869999,46.980000,13.160000,15.480000,0.470000,45.980000,2015-10-09
江西,60.862499,43.689999,69.019997,20.930000,26.080000,0.640000,45.919998,2015-10-10
江西,57.924999,41.340000,59.930000,15.410000,25.500000,0.550000,42.660000,2015-10-11
江西,60.925003,43.740002,57.750000,15.800000,24.110001,0.520000,46.410000,2015-10-12
江西,52.812500,37.250000,52.029999,12.670000,17.870001,0.530000,61.490002,2015-10-13
